name,sim
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w4/20200302_21_811488_L.jpg,0.138790847
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w4/20200302_21_811488_L.jpg,0.1285166
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w4/20200302_21_811488_L.jpg,0.124028109
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w4/20200302_20_811689_L.jpg,0.097349933
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w4/20200302_24_811477_L.jpg,0.095111704
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w4/20200302_21_811488_L.jpg,0.08867022
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w4/20200302_20_811689_L.jpg,0.086744279
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w4/20200302_20_811689_L.jpg,0.086744279
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w4/20200302_24_811477_L.jpg,0.066502665
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w4/20200302_24_811477_L.jpg,0.066502665
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w4/20200301_08_810924_L.jpg,0.026495296
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w4/20200301_08_810924_L.jpg,0.026495296
/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w4/20200301_08_810924_L.jpg,0.025596888
